EmployeeID,Age,Gender,Department,JobRole,EducationField,MaritalStatus,BusinessTravel,Education,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1115,48,Female,Research & Development,Research Scientist,Other,Married,Travel_Rarely,4,1,8,2,7,6
1116,34,Male,Research & Development,Research Scientist,Medical,Single,Travel_Rarely,4,1,1,0,0,0
1117,55,Male,Sales,Manager,Marketing,Married,Travel_Rarely,5,5,36,6,2,13
1118,34,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,4,2,2,2,2,1
1119,26,Female,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,3,1,1,0,0,0
1120,38,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,3,2,9,8,7,7
1121,38,Female,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,3,2,3,2,1,2
1122,36,Female,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,4,2,1,0,0,0
1123,29,Male,Research & Development,Laboratory Technician,Medical,Single,Travel_Rarely,1,1,10,9,1,5
1124,35,Female,Research & Development,Healthcare Representative,Medical,Single,Travel_Rarely,4,2,5,2,0,4
1125,39,Male,Sales,Sales Executive,Medical,Married,Travel_Rarely,3,3,7,6,7,6
1126,29,Male,Research & Development,Healthcare Representative,Life Sciences,Divorced,Travel_Frequently,1,2,6,4,1,3
1127,50,Male,Sales,Manager,Marketing,Married,Travel_Rarely,3,5,1,0,0,0
1128,23,Male,Research & Development,Research Scientist,Technical Degree,Married,Travel_Rarely,3,1,2,2,2,2
1129,36,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Frequently,4,2,3,2,0,2
1130,42,Male,Research & Development,Manager,Other,Single,Travel_Rarely,2,5,1,0,0,1
1131,35,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Rarely,3,2,10,9,6,8
1132,34,Male,Research & Development,Healthcare Representative,Technical Degree,Married,Travel_Frequently,4,2,8,2,7,7
1133,40,Female,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,2,2,5,4,1,2
1134,43,Male,Research & Development,Laboratory Technician,Technical Degree,Divorced,Travel_Rarely,3,1,6,4,0,2
1135,35,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Rarely,2,1,1,0,0,1
1136,46,Male,Sales,Manager,Life Sciences,Single,Travel_Rarely,4,4,26,0,0,12
1137,28,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,3,1,1,1,0,0
1138,22,Female,Research & Development,Research Scientist,Other,Married,Non-Travel,2,1,4,2,1,3
1139,50,Male,Research & Development,Healthcare Representative,Medical,Married,Travel_Frequently,5,4,30,8,12,13
1140,32,Female,Research & Development,Research Scientist,Other,Married,Travel_Rarely,4,1,3,2,0,2
1141,44,Female,Research & Development,Research Director,Medical,Divorced,Travel_Rarely,3,5,22,7,1,10
1142,30,Male,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,3,1,6,4,1,1
1143,45,Female,Research & Development,Laboratory Technician,Medical,Single,Travel_Rarely,5,2,10,7,1,4
1144,45,Male,Sales,Sales Executive,Marketing,Married,Non-Travel,3,2,10,7,4,5
1145,31,Male,Sales,Sales Executive,Other,Single,Travel_Frequently,4,2,5,2,0,3
1146,36,Female,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,4,2,3,2,1,1
1147,34,Male,Research & Development,Manufacturing Director,Life Sciences,Divorced,Travel_Frequently,4,2,9,7,7,2
1148,49,Female,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Rarely,4,1,9,6,1,4
1149,39,Male,Research & Development,Manufacturing Director,Medical,Married,Travel_Rarely,5,2,7,7,7,7
1150,27,Male,Research & Development,Laboratory Technician,Other,Divorced,Travel_Rarely,3,1,7,7,0,7
1151,35,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,5,2,16,15,1,10
1152,28,Female,Research & Development,Manufacturing Director,Medical,Divorced,Travel_Rarely,3,2,5,3,0,0
1153,21,Male,Research & Development,Research Scientist,Medical,Single,Travel_Rarely,1,1,2,2,2,2
1154,18,Female,Sales,Sales Representative,Medical,Single,Travel_Frequently,2,1,0,0,0,0
1155,47,Female,Human Resources,Manager,Life Sciences,Married,Travel_Rarely,4,5,5,2,1,0
1156,39,Male,Research & Development,Laboratory Technician,Medical,Divorced,Travel_Rarely,2,2,10,8,0,7
1157,40,Female,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,3,3,18,15,14,12
1158,35,Female,Research & Development,Healthcare Representative,Life Sciences,Married,Non-Travel,4,2,14,11,2,9
1159,37,Male,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,3,2,4,3,0,2
1160,39,Female,Research & Development,Manufacturing Director,Medical,Single,Travel_Frequently,3,2,9,2,3,8
1161,45,Female,Research & Development,Manufacturing Director,Other,Divorced,Travel_Rarely,2,2,10,7,3,9
1162,38,Female,Research & Development,Manufacturing Director,Medical,Married,Travel_Rarely,2,3,5,4,0,2
1163,35,Male,Sales,Sales Executive,Medical,Married,Travel_Rarely,3,3,13,12,6,0
1164,37,Female,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,3,1,8,4,7,7
1165,40,Female,Research & Development,Manufacturing Director,Life Sciences,Single,Travel_Rarely,3,3,4,2,3,3
1166,44,Male,Human Resources,Human Resources,Human Resources,Married,Travel_Frequently,5,2,10,7,0,2
1167,48,Male,Research & Development,Manager,Medical,Married,Travel_Frequently,5,4,2,2,2,2
1168,35,Male,Sales,Sales Executive,Medical,Divorced,Travel_Rarely,2,2,2,2,2,2
1169,24,Female,Research & Development,Research Scientist,Technical Degree,Single,Travel_Frequently,1,1,6,3,1,3
1170,27,Female,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,3,1,3,2,0,2
1171,27,Male,Research & Development,Research Scientist,Medical,Single,Travel_Frequently,3,1,4,2,1,2
1172,40,Male,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,3,1,4,2,0,3
1173,29,Male,Sales,Sales Executive,Medical,Single,Travel_Rarely,3,2,5,2,1,4
1174,36,Female,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,4,3,3,2,0,2
1175,25,Male,Research & Development,Manufacturing Director,Life Sciences,Divorced,Travel_Frequently,1,2,7,7,0,7
1176,39,Male,Research & Development,Manufacturing Director,Medical,Married,Travel_Rarely,3,2,5,4,1,0
1177,49,Female,Research & Development,Research Director,Other,Married,Travel_Rarely,4,4,4,2,1,2
1178,50,Female,Research & Development,Research Director,Life Sciences,Divorced,Travel_Rarely,5,3,14,11,1,11
1179,20,Female,Sales,Sales Representative,Medical,Single,Travel_Rarely,3,1,2,2,2,2
1180,34,Female,Research & Development,Research Scientist,Life Sciences,Divorced,Travel_Rarely,3,2,11,8,7,9
1181,36,Male,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,3,1,4,3,1,3
1182,49,Female,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,1,4,15,11,2,12
1183,36,Female,Research & Development,Manufacturing Director,Medical,Married,Non-Travel,4,2,3,2,1,2
1184,36,Male,Research & Development,Healthcare Representative,Life Sciences,Divorced,Travel_Rarely,2,2,5,4,0,4
1185,54,Female,Research & Development,Manager,Medical,Married,Travel_Rarely,5,4,10,8,4,7
1186,43,Male,Research & Development,Research Director,Life Sciences,Married,Travel_Rarely,2,4,14,10,6,11
1187,35,Male,Sales,Sales Executive,Other,Single,Travel_Frequently,4,2,11,9,6,7
1188,38,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Frequently,3,2,13,11,2,9
1189,29,Male,Sales,Sales Executive,Medical,Divorced,Travel_Rarely,3,2,10,0,0,9
1190,33,Male,Sales,Sales Executive,Medical,Divorced,Travel_Rarely,4,2,6,2,0,4
1191,32,Male,Research & Development,Research Scientist,Medical,Divorced,Travel_Rarely,3,2,9,5,1,6
1192,31,Female,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,4,2,10,0,0,2
1193,49,Female,Research & Development,Laboratory Technician,Medical,Divorced,Travel_Rarely,3,1,2,2,2,2
1194,38,Female,Research & Development,Laboratory Technician,Medical,Single,Travel_Frequently,3,1,4,3,3,3
1195,47,Female,Sales,Manager,Life Sciences,Divorced,Travel_Rarely,4,4,3,2,1,2
1196,49,Male,Research & Development,Manager,Life Sciences,Single,Travel_Rarely,3,4,8,7,0,0
1197,41,Male,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,2,3,2,0,0,2
1198,20,Male,Sales,Sales Representative,Life Sciences,Single,Travel_Rarely,1,1,2,2,0,2
1199,33,Female,Sales,Sales Executive,Life Sciences,Divorced,Non-Travel,3,2,6,5,1,2
1200,36,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,4,2,3,2,0,2
1201,44,Female,Human Resources,Human Resources,Life Sciences,Divorced,Travel_Rarely,3,1,2,2,2,2
1202,23,Male,Research & Development,Laboratory Technician,Medical,Single,Travel_Rarely,1,1,5,4,1,2
1203,38,Female,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,2,1,0,0,0,0
1204,53,Male,Research & Development,Healthcare Representative,Medical,Married,Travel_Rarely,4,3,4,3,1,2
1205,48,Female,Sales,Sales Representative,Medical,Married,Travel_Frequently,2,1,9,7,7,7
1206,32,Male,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,4,1,1,0,0,0
1207,26,Male,Research & Development,Laboratory Technician,Medical,Single,Non-Travel,3,1,7,7,5,7
1208,55,Male,Research & Development,Research Scientist,Technical Degree,Divorced,Travel_Rarely,3,1,4,2,1,2
1209,34,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,2,2,15,10,4,13
1210,60,Male,Research & Development,Healthcare Representative,Medical,Divorced,Travel_Rarely,4,3,1,0,0,0
1211,33,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,3,1,14,11,2,13
1212,37,Male,Sales,Sales Executive,Medical,Divorced,Travel_Frequently,4,2,6,3,1,3
1213,34,Female,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,3,1,10,9,8,7
1214,23,Male,Sales,Sales Representative,Life Sciences,Divorced,Travel_Rarely,3,1,3,2,0,2
1215,44,Female,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,3,3,8,7,6,7
1216,35,Male,Research & Development,Research Scientist,Medical,Single,Travel_Frequently,4,1,5,4,1,4
1217,43,Male,Sales,Sales Executive,Medical,Married,Travel_Rarely,3,2,10,9,8,8
1218,24,Male,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,3,1,5,3,0,4
1219,41,Male,Sales,Sales Executive,Marketing,Single,Travel_Rarely,3,3,10,8,8,7
1220,29,Female,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,4,1,5,3,1,2
1221,36,Female,Sales,Sales Representative,Life Sciences,Single,Travel_Rarely,4,2,13,7,6,7
1222,45,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Non-Travel,1,3,23,15,14,4
1223,24,Male,Human Resources,Human Resources,Human Resources,Married,Travel_Rarely,1,1,1,0,0,0
1224,47,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Frequently,3,4,23,5,14,10
1225,26,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,4,1,3,2,0,2
1226,45,Female,Research & Development,Research Director,Technical Degree,Single,Travel_Rarely,2,4,21,6,8,6
1227,32,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Frequently,3,1,5,2,1,3
1228,31,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Rarely,4,1,5,2,0,3
1229,41,Male,Human Resources,Human Resources,Human Resources,Married,Non-Travel,3,2,3,2,1,2
1230,40,Female,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,2,2,1,0,0,0
1231,24,Male,Research & Development,Laboratory Technician,Medical,Divorced,Travel_Rarely,1,1,6,2,1,2
1232,46,Male,Research & Development,Healthcare Representative,Life Sciences,Single,Travel_Rarely,4,2,10,7,0,9
1233,35,Male,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,4,2,7,7,0,7
1234,30,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,1,1,10,0,0,8
1235,47,Male,Sales,Sales Executive,Marketing,Married,Non-Travel,4,2,1,0,0,0
1236,46,Male,Sales,Sales Executive,Life Sciences,Divorced,Travel_Rarely,3,3,10,6,0,3
1237,36,Male,Sales,Sales Executive,Marketing,Divorced,Travel_Rarely,5,2,2,2,2,2
1238,32,Male,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,2,2,0,0,0,0
1239,23,Female,Research & Development,Laboratory Technician,Medical,Single,Travel_Rarely,1,1,3,2,1,2
1240,31,Female,Research & Development,Manufacturing Director,Technical Degree,Single,Travel_Frequently,1,2,5,4,1,4
1241,39,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Non-Travel,3,2,9,8,5,8
1242,32,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,3,3,4,3,0,2
1243,40,Male,Sales,Manager,Medical,Single,Travel_Rarely,4,5,21,8,12,8
1244,45,Female,Human Resources,Human Resources,Life Sciences,Married,Travel_Rarely,3,3,5,0,0,3
1245,30,Female,Research & Development,Research Scientist,Technical Degree,Single,Travel_Frequently,4,1,9,7,0,7
1246,24,Male,Human Resources,Human Resources,Medical,Married,Travel_Frequently,3,1,2,2,2,1
1247,30,Female,Human Resources,Human Resources,Human Resources,Divorced,Travel_Frequently,3,1,4,2,1,2
1248,31,Male,Sales,Sales Executive,Technical Degree,Married,Travel_Rarely,3,2,5,2,0,2
1249,27,Female,Research & Development,Research Scientist,Medical,Single,Travel_Rarely,3,1,6,2,1,4
1250,29,Female,Sales,Sales Representative,Marketing,Single,Travel_Rarely,3,1,2,2,2,2
1251,29,Male,Research & Development,Healthcare Representative,Life Sciences,Single,Travel_Frequently,3,2,3,2,0,2
1252,30,Male,Sales,Sales Executive,Marketing,Divorced,Travel_Rarely,2,3,7,7,1,7
1253,34,Male,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,4,1,5,0,1,2
1254,33,Female,Sales,Sales Executive,Marketing,Single,Non-Travel,3,2,11,7,1,7
1255,49,Female,Sales,Sales Executive,Marketing,Single,Travel_Rarely,4,2,5,1,0,4
1256,33,Female,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,3,3,0,0,0,0
1257,38,Female,Research & Development,Laboratory Technician,Medical,Married,Travel_Frequently,2,1,6,1,0,5
1258,31,Male,Sales,Sales Executive,Marketing,Married,Travel_Rarely,4,3,1,0,0,0
1259,29,Female,Research & Development,Research Scientist,Technical Degree,Divorced,Travel_Rarely,3,1,1,0,0,0
1260,30,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,3,2,7,0,1,7
1261,32,Male,Research & Development,Research Scientist,Technical Degree,Single,Non-Travel,4,1,7,7,0,7
1262,38,Male,Research & Development,Healthcare Representative,Medical,Married,Travel_Rarely,3,2,1,0,1,0
1263,43,Male,Research & Development,Research Scientist,Technical Degree,Married,Travel_Frequently,3,1,1,0,0,0
1264,42,Male,Research & Development,Laboratory Technician,Medical,Divorced,Travel_Rarely,3,1,5,3,0,4
1265,55,Male,Research & Development,Research Director,Medical,Married,Travel_Rarely,3,5,1,0,0,0
1266,33,Male,Research & Development,Research Scientist,Technical Degree,Divorced,Non-Travel,3,2,9,8,1,7
1267,41,Male,Research & Development,Laboratory Technician,Life Sciences,Divorced,Travel_Rarely,4,1,5,3,0,4
1268,34,Male,Sales,Sales Executive,Life Sciences,Divorced,Non-Travel,3,2,15,14,0,7
1269,53,Female,Research & Development,Manufacturing Director,Medical,Married,Non-Travel,4,4,3,2,0,2
1270,43,Male,Human Resources,Human Resources,Life Sciences,Single,Travel_Rarely,3,1,9,7,1,8
1271,34,Female,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,2,2,2,2,2,2
1272,21,Male,Sales,Sales Representative,Marketing,Single,Travel_Rarely,1,1,1,0,1,0
1273,38,Female,Research & Development,Laboratory Technician,Other,Married,Travel_Rarely,2,1,5,4,0,4
1274,22,Female,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,1,1,1,0,0,0
1275,31,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,4,2,12,7,5,7
1276,51,Female,Research & Development,Manager,Technical Degree,Married,Travel_Rarely,3,3,2,2,2,2
1277,37,Male,Sales,Sales Executive,Marketing,Married,Travel_Rarely,2,2,5,2,0,3
1278,46,Male,Research & Development,Research Director,Medical,Divorced,Travel_Rarely,4,5,2,1,2,2
1279,36,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,3,3,12,8,5,7
1280,44,Male,Research & Development,Research Scientist,Medical,Divorced,Travel_Frequently,2,1,5,3,2,3
1281,37,Male,Human Resources,Human Resources,Other,Divorced,Travel_Rarely,2,2,10,0,4,7
1282,35,Male,Sales,Sales Executive,Life Sciences,Single,Travel_Rarely,3,2,10,7,7,7
1283,33,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,4,1,10,8,7,6
1284,28,Male,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,3,1,5,3,0,3
1285,39,Male,Research & Development,Research Director,Medical,Single,Travel_Rarely,1,3,4,3,2,2
1286,46,Male,Sales,Sales Executive,Life Sciences,Single,Non-Travel,2,2,2,2,2,2
1287,40,Female,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Rarely,2,1,4,3,0,2
1288,42,Male,Research & Development,Healthcare Representative,Medical,Married,Travel_Rarely,3,2,0,0,0,0
1289,35,Male,Research & Development,Manufacturing Director,Medical,Divorced,Non-Travel,2,2,7,7,1,7
1290,38,Male,Human Resources,Human Resources,Human Resources,Divorced,Non-Travel,3,1,11,10,3,8
1291,34,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Travel_Frequently,4,2,7,1,0,7
1292,37,Male,Research & Development,Manufacturing Director,Medical,Single,Travel_Rarely,4,2,10,3,0,8
1293,39,Male,Sales,Sales Executive,Life Sciences,Divorced,Travel_Frequently,3,2,2,1,2,2
1294,43,Male,Research & Development,Research Scientist,Life Sciences,Single,Non-Travel,3,1,3,2,1,2
1295,41,Male,Research & Development,Healthcare Representative,Life Sciences,Single,Travel_Rarely,3,2,3,2,1,2
1296,41,Female,Sales,Sales Executive,Marketing,Divorced,Travel_Rarely,1,3,22,14,13,5
1297,30,Female,Research & Development,Manufacturing Director,Medical,Single,Travel_Rarely,3,3,7,7,0,2
1298,26,Female,Human Resources,Human Resources,Medical,Married,Travel_Rarely,2,1,5,1,1,4
1299,46,Female,Research & Development,Healthcare Representative,Medical,Married,Travel_Rarely,2,2,9,7,3,7
1300,40,Female,Research & Development,Healthcare Representative,Life Sciences,Divorced,Travel_Rarely,3,2,5,3,0,3
1301,34,Male,Sales,Sales Executive,Technical Degree,Married,Travel_Rarely,2,2,10,8,4,8
1302,58,Male,Sales,Manager,Medical,Divorced,Non-Travel,3,4,16,9,14,14
1303,35,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Rarely,4,1,5,4,0,3
1304,47,Female,Research & Development,Manufacturing Director,Life Sciences,Divorced,Travel_Rarely,3,3,22,11,14,10
1305,40,Female,Research & Development,Healthcare Representative,Life Sciences,Divorced,Travel_Rarely,3,2,7,4,7,7
1306,54,Female,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,4,2,7,1,1,7
1307,31,Female,Sales,Sales Executive,Marketing,Married,Travel_Frequently,4,3,3,2,2,2
1308,28,Female,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,3,1,3,2,1,2
1309,38,Female,Sales,Sales Representative,Marketing,Married,Travel_Rarely,4,2,4,2,0,3
1310,26,Male,Sales,Sales Executive,Medical,Single,Travel_Rarely,3,2,5,3,1,2
1311,58,Male,Research & Development,Research Director,Life Sciences,Married,Travel_Frequently,4,4,2,2,2,2
1312,18,Female,Research & Development,Research Scientist,Medical,Single,Non-Travel,3,1,0,0,0,0
1313,31,Male,Human Resources,Human Resources,Human Resources,Married,Travel_Rarely,5,1,1,0,0,0
1314,29,Male,Human Resources,Human Resources,Human Resources,Divorced,Travel_Rarely,3,1,2,2,2,0
1315,45,Female,Sales,Sales Executive,Life Sciences,Married,Non-Travel,4,2,8,7,5,7
1316,36,Female,Research & Development,Research Scientist,Other,Married,Travel_Rarely,4,2,1,0,0,0
1317,43,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Frequently,4,2,7,7,7,7
1318,27,Female,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Frequently,2,1,5,4,0,2
1319,29,Male,Research & Development,Laboratory Technician,Medical,Married,Travel_Frequently,1,1,11,8,3,10
1320,32,Male,Sales,Sales Executive,Marketing,Single,Travel_Frequently,4,2,0,0,0,0
1321,42,Male,Research & Development,Research Scientist,Technical Degree,Married,Non-Travel,4,1,6,3,3,3
1322,47,Female,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,4,1,2,2,2,0
1323,46,Male,Research & Development,Manufacturing Director,Life Sciences,Divorced,Travel_Rarely,2,3,9,8,4,7
1324,28,Male,Human Resources,Human Resources,Life Sciences,Divorced,Non-Travel,2,1,3,2,2,2
1325,29,Male,Research & Development,Healthcare Representative,Life Sciences,Divorced,Travel_Rarely,1,2,7,0,1,6
1326,42,Male,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,3,1,0,0,0,0
1327,32,Male,Sales,Sales Executive,Marketing,Single,Travel_Rarely,4,2,2,2,2,2
1328,46,Female,Sales,Sales Executive,Technical Degree,Divorced,Travel_Rarely,3,4,19,17,2,8
1329,27,Female,Sales,Sales Representative,Medical,Married,Travel_Rarely,1,2,9,8,5,8
1330,29,Male,Human Resources,Human Resources,Medical,Married,Travel_Rarely,1,1,1,0,0,0
1331,43,Female,Research & Development,Manager,Medical,Married,Travel_Rarely,3,5,16,12,6,14
1332,48,Male,Research & Development,Research Director,Life Sciences,Married,Travel_Rarely,3,5,22,10,12,9
1333,29,Male,Research & Development,Research Scientist,Life Sciences,Single,Travel_Frequently,2,1,1,0,1,0
1334,46,Female,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,3,3,8,7,0,7
1335,27,Female,Research & Development,Research Scientist,Life Sciences,Married,Travel_Frequently,3,1,7,6,7,3
1336,39,Male,Research & Development,Research Scientist,Other,Divorced,Travel_Rarely,4,2,2,2,2,2
1337,55,Male,Research & Development,Research Scientist,Technical Degree,Married,Travel_Rarely,4,1,5,2,0,4
1338,28,Female,Sales,Sales Representative,Medical,Married,Travel_Rarely,3,1,1,0,0,0
1339,30,Male,Sales,Sales Representative,Medical,Single,Travel_Rarely,3,1,1,0,0,0
1340,22,Male,Research & Development,Research Scientist,Life Sciences,Single,Travel_Rarely,1,1,1,0,0,0
1341,36,Female,Sales,Sales Executive,Technical Degree,Married,Travel_Rarely,4,2,10,9,1,7
1342,31,Male,Research & Development,Laboratory Technician,Life Sciences,Divorced,Travel_Rarely,3,2,10,8,0,2
1343,34,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Rarely,3,3,5,3,1,0
1344,29,Male,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,3,1,3,2,1,2
1345,37,Male,Research & Development,Research Scientist,Medical,Married,Travel_Rarely,4,2,5,3,0,4
1346,35,Female,Research & Development,Manufacturing Director,Other,Married,Travel_Rarely,2,2,3,2,0,2
1347,45,Female,Research & Development,Manufacturing Director,Life Sciences,Married,Travel_Rarely,2,2,9,8,3,8
1348,36,Male,Human Resources,Human Resources,Human Resources,Single,Travel_Frequently,1,2,10,1,0,8
1349,40,Male,Research & Development,Manager,Life Sciences,Divorced,Travel_Rarely,4,4,19,7,11,16
1350,26,Female,Research & Development,Research Scientist,Life Sciences,Married,Travel_Rarely,2,1,1,0,1,0
1351,27,Female,Sales,Sales Executive,Medical,Single,Travel_Rarely,2,2,8,7,0,7
1352,48,Female,Research & Development,Manager,Medical,Divorced,Travel_Frequently,3,4,22,17,4,7
1353,44,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,4,2,2,0,2,2
1354,34,Male,Research & Development,Research Scientist,Technical Degree,Married,Non-Travel,4,1,5,2,3,0
1355,56,Male,Research & Development,Laboratory Technician,Life Sciences,Single,Travel_Rarely,2,1,4,2,1,0
1356,36,Male,Sales,Sales Executive,Marketing,Married,Travel_Rarely,2,2,4,2,1,3
1357,41,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,3,2,5,4,1,4
1358,42,Male,Research & Development,Research Director,Medical,Married,Travel_Rarely,3,3,13,7,5,7
1359,31,Female,Sales,Sales Executive,Medical,Divorced,Travel_Rarely,2,2,5,2,1,4
1360,34,Female,Sales,Sales Executive,Medical,Married,Travel_Rarely,1,2,4,2,0,1
1361,31,Female,Research & Development,Laboratory Technician,Medical,Divorced,Travel_Rarely,3,1,2,2,2,2
1362,26,Male,Research & Development,Laboratory Technician,Other,Married,Travel_Frequently,3,1,7,7,7,7
1363,45,Male,Research & Development,Healthcare Representative,Medical,Single,Travel_Frequently,4,2,4,2,0,3
1364,33,Male,Sales,Sales Executive,Marketing,Single,Travel_Rarely,4,2,10,4,0,9
1365,28,Male,Sales,Sales Executive,Life Sciences,Married,Travel_Frequently,2,2,7,7,0,7
1366,29,Male,Sales,Sales Representative,Technical Degree,Single,Travel_Frequently,3,1,1,0,0,0
1367,39,Female,Sales,Sales Executive,Life Sciences,Married,Non-Travel,4,2,3,2,1,2
1368,27,Male,Research & Development,Research Scientist,Technical Degree,Married,Travel_Rarely,4,1,5,3,1,2
1369,34,Male,Research & Development,Research Scientist,Other,Married,Travel_Frequently,4,2,15,10,6,11
1370,28,Female,Sales,Sales Executive,Marketing,Single,Travel_Rarely,2,2,2,0,2,2
1371,47,Male,Research & Development,Research Scientist,Technical Degree,Married,Non-Travel,4,2,8,7,1,7
1372,56,Female,Sales,Sales Executive,Marketing,Married,Travel_Rarely,5,2,0,0,0,0
1373,39,Male,Research & Development,Manufacturing Director,Medical,Married,Travel_Rarely,2,2,10,0,7,9
1374,38,Female,Research & Development,Research Scientist,Medical,Divorced,Travel_Frequently,3,2,20,11,0,7
1375,58,Female,Sales,Manager,Life Sciences,Married,Travel_Rarely,3,4,1,0,0,0
1376,32,Female,Research & Development,Research Scientist,Life Sciences,Single,Travel_Frequently,2,1,4,1,0,3
1377,38,Male,Research & Development,Research Scientist,Life Sciences,Divorced,Travel_Rarely,2,1,5,2,0,3
1378,49,Male,Research & Development,Research Director,Life Sciences,Married,Travel_Frequently,1,5,5,4,4,3
1379,42,Male,Sales,Sales Executive,Marketing,Divorced,Travel_Rarely,4,2,0,0,0,0
1380,27,Female,Human Resources,Human Resources,Human Resources,Married,Travel_Frequently,3,1,1,0,0,0
1381,35,Male,Sales,Sales Executive,Medical,Married,Travel_Rarely,4,2,5,3,0,4
1382,28,Male,Research & Development,Research Scientist,Medical,Single,Non-Travel,3,1,5,3,1,4
1383,31,Male,Research & Development,Research Scientist,Medical,Divorced,Non-Travel,2,1,4,2,2,3
1384,36,Male,Research & Development,Laboratory Technician,Life Sciences,Married,Non-Travel,4,1,5,4,0,2
1385,34,Male,Sales,Sales Executive,Marketing,Single,Travel_Rarely,3,3,14,8,2,1
1386,34,Male,Sales,Sales Executive,Medical,Divorced,Travel_Rarely,4,3,8,7,1,1
1387,26,Male,Research & Development,Laboratory Technician,Medical,Single,Travel_Rarely,3,1,7,7,7,6
1388,29,Male,Research & Development,Healthcare Representative,Life Sciences,Married,Travel_Rarely,3,2,5,3,0,2
1389,32,Female,Research & Development,Healthcare Representative,Medical,Divorced,Non-Travel,4,2,5,1,1,2
